"module_code","group_code","semester_code","week","date","start","end","location_code","area"
"YCC1111","L1","AY2021-1",1,2020-08-11,"9:00","10:30",NA,NA
"YCC1111","L1","AY2021-1",2,2020-08-18,"9:00","10:30",NA,NA
"YCC1111","L1","AY2021-1",3,2020-08-25,"9:00","10:30",NA,NA
"YCC1111","L1","AY2021-1",4,2020-09-01,"9:00","10:30",NA,NA
"YCC1111","L1","AY2021-1",5,2020-09-08,"9:00","10:30",NA,NA
"YCC1111","L1","AY2021-1",6,2020-09-15,"9:00","10:30",NA,NA
"YCC1111","L1","AY2021-1",8,2020-09-29,"9:00","10:30",NA,NA
"YCC1111","L1","AY2021-1",9,2020-10-06,"9:00","10:30",NA,NA
"YCC1111","L1","AY2021-1",10,2020-10-13,"9:00","10:30",NA,NA
"YCC1111","L1","AY2021-1",11,2020-10-20,"9:00","10:30",NA,NA
"YCC1111","L1","AY2021-1",12,2020-10-27,"9:00","10:30",NA,NA
"YCC1111","L1","AY2021-1",13,2020-11-03,"9:00","10:30",NA,NA
"YCC1111","L1","AY2021-1",14,2020-11-10,"9:00","10:30",NA,NA
"YCC1111","L1","AY2021-1",1,2020-08-14,"13:00","14:30",NA,NA
"YCC1111","L1","AY2021-1",2,2020-08-21,"13:00","14:30",NA,NA
"YCC1111","L1","AY2021-1",3,2020-08-28,"13:00","14:30",NA,NA
"YCC1111","L1","AY2021-1",4,2020-09-04,"13:00","14:30",NA,NA
"YCC1111","L1","AY2021-1",5,2020-09-11,"13:00","14:30",NA,NA
"YCC1111","L1","AY2021-1",6,2020-09-18,"13:00","14:30",NA,NA
"YCC1111","L1","AY2021-1",8,2020-10-02,"13:00","14:30",NA,NA
"YCC1111","L1","AY2021-1",9,2020-10-09,"13:00","14:30",NA,NA
"YCC1111","L1","AY2021-1",10,2020-10-16,"13:00","14:30",NA,NA
"YCC1111","L1","AY2021-1",11,2020-10-23,"13:00","14:30",NA,NA
"YCC1111","L1","AY2021-1",12,2020-10-30,"13:00","14:30",NA,NA
"YCC1111","L1","AY2021-1",13,2020-11-06,"13:00","14:30",NA,NA
"YCC1111","L1","AY2021-1",14,2020-11-13,"13:00","14:30",NA,NA
"YCC1111","L2","AY2021-1",1,2020-08-11,"9:00","10:30","Y-CR15","YNC"
"YCC1111","L2","AY2021-1",2,2020-08-18,"9:00","10:30","Y-CR15","YNC"
"YCC1111","L2","AY2021-1",3,2020-08-25,"9:00","10:30","Y-CR15","YNC"
"YCC1111","L2","AY2021-1",4,2020-09-01,"9:00","10:30","Y-CR15","YNC"
"YCC1111","L2","AY2021-1",5,2020-09-08,"9:00","10:30","Y-CR15","YNC"
"YCC1111","L2","AY2021-1",6,2020-09-15,"9:00","10:30","Y-CR15","YNC"
"YCC1111","L2","AY2021-1",8,2020-09-29,"9:00","10:30","Y-CR15","YNC"
"YCC1111","L2","AY2021-1",9,2020-10-06,"9:00","10:30","Y-CR15","YNC"
"YCC1111","L2","AY2021-1",10,2020-10-13,"9:00","10:30","Y-CR15","YNC"
"YCC1111","L2","AY2021-1",11,2020-10-20,"9:00","10:30","Y-CR15","YNC"
"YCC1111","L2","AY2021-1",12,2020-10-27,"9:00","10:30","Y-CR15","YNC"
"YCC1111","L2","AY2021-1",13,2020-11-03,"9:00","10:30","Y-CR15","YNC"
"YCC1111","L2","AY2021-1",14,2020-11-10,"9:00","10:30","Y-CR15","YNC"
"YCC1111","L2","AY2021-1",1,2020-08-14,"13:00","14:30","Y-CR15","YNC"
"YCC1111","L2","AY2021-1",2,2020-08-21,"13:00","14:30","Y-CR15","YNC"
"YCC1111","L2","AY2021-1",3,2020-08-28,"13:00","14:30","Y-CR15","YNC"
"YCC1111","L2","AY2021-1",4,2020-09-04,"13:00","14:30","Y-CR15","YNC"
"YCC1111","L2","AY2021-1",5,2020-09-11,"13:00","14:30","Y-CR15","YNC"
"YCC1111","L2","AY2021-1",6,2020-09-18,"13:00","14:30","Y-CR15","YNC"
"YCC1111","L2","AY2021-1",8,2020-10-02,"13:00","14:30","Y-CR15","YNC"
"YCC1111","L2","AY2021-1",9,2020-10-09,"13:00","14:30","Y-CR15","YNC"
"YCC1111","L2","AY2021-1",10,2020-10-16,"13:00","14:30","Y-CR15","YNC"
"YCC1111","L2","AY2021-1",11,2020-10-23,"13:00","14:30","Y-CR15","YNC"
"YCC1111","L2","AY2021-1",12,2020-10-30,"13:00","14:30","Y-CR15","YNC"
"YCC1111","L2","AY2021-1",13,2020-11-06,"13:00","14:30","Y-CR15","YNC"
"YCC1111","L2","AY2021-1",14,2020-11-13,"13:00","14:30","Y-CR15","YNC"
"YCC1111","L3","AY2021-1",1,2020-08-11,"18:00","19:30","Y-CR15","YNC"
"YCC1111","L3","AY2021-1",2,2020-08-18,"18:00","19:30","Y-CR15","YNC"
"YCC1111","L3","AY2021-1",3,2020-08-25,"18:00","19:30","Y-CR15","YNC"
"YCC1111","L3","AY2021-1",4,2020-09-01,"18:00","19:30","Y-CR15","YNC"
"YCC1111","L3","AY2021-1",5,2020-09-08,"18:00","19:30","Y-CR15","YNC"
"YCC1111","L3","AY2021-1",6,2020-09-15,"18:00","19:30","Y-CR15","YNC"
"YCC1111","L3","AY2021-1",8,2020-09-29,"18:00","19:30","Y-CR15","YNC"
"YCC1111","L3","AY2021-1",9,2020-10-06,"18:00","19:30","Y-CR15","YNC"
"YCC1111","L3","AY2021-1",10,2020-10-13,"18:00","19:30","Y-CR15","YNC"
"YCC1111","L3","AY2021-1",11,2020-10-20,"18:00","19:30","Y-CR15","YNC"
"YCC1111","L3","AY2021-1",12,2020-10-27,"18:00","19:30","Y-CR15","YNC"
"YCC1111","L3","AY2021-1",13,2020-11-03,"18:00","19:30","Y-CR15","YNC"
"YCC1111","L3","AY2021-1",14,2020-11-10,"18:00","19:30","Y-CR15","YNC"
"YCC1111","L3","AY2021-1",1,2020-08-14,"18:00","19:30","Y-CR15","YNC"
"YCC1111","L3","AY2021-1",2,2020-08-21,"18:00","19:30","Y-CR15","YNC"
"YCC1111","L3","AY2021-1",3,2020-08-28,"18:00","19:30","Y-CR15","YNC"
"YCC1111","L3","AY2021-1",4,2020-09-04,"18:00","19:30","Y-CR15","YNC"
"YCC1111","L3","AY2021-1",5,2020-09-11,"18:00","19:30","Y-CR15","YNC"
"YCC1111","L3","AY2021-1",6,2020-09-18,"18:00","19:30","Y-CR15","YNC"
"YCC1111","L3","AY2021-1",8,2020-10-02,"18:00","19:30","Y-CR15","YNC"
"YCC1111","L3","AY2021-1",9,2020-10-09,"18:00","19:30","Y-CR15","YNC"
"YCC1111","L3","AY2021-1",10,2020-10-16,"18:00","19:30","Y-CR15","YNC"
"YCC1111","L3","AY2021-1",11,2020-10-23,"18:00","19:30","Y-CR15","YNC"
"YCC1111","L3","AY2021-1",12,2020-10-30,"18:00","19:30","Y-CR15","YNC"
"YCC1111","L3","AY2021-1",13,2020-11-06,"18:00","19:30","Y-CR15","YNC"
"YCC1111","L3","AY2021-1",14,2020-11-13,"18:00","19:30","Y-CR15","YNC"
"YCC1111","L4","AY2021-1",1,2020-08-11,"9:00","10:30",NA,NA
"YCC1111","L4","AY2021-1",2,2020-08-18,"9:00","10:30",NA,NA
"YCC1111","L4","AY2021-1",3,2020-08-25,"9:00","10:30",NA,NA
"YCC1111","L4","AY2021-1",4,2020-09-01,"9:00","10:30",NA,NA
"YCC1111","L4","AY2021-1",5,2020-09-08,"9:00","10:30",NA,NA
"YCC1111","L4","AY2021-1",6,2020-09-15,"9:00","10:30",NA,NA
"YCC1111","L4","AY2021-1",8,2020-09-29,"9:00","10:30",NA,NA
"YCC1111","L4","AY2021-1",9,2020-10-06,"9:00","10:30",NA,NA
"YCC1111","L4","AY2021-1",10,2020-10-13,"9:00","10:30",NA,NA
"YCC1111","L4","AY2021-1",11,2020-10-20,"9:00","10:30",NA,NA
"YCC1111","L4","AY2021-1",12,2020-10-27,"9:00","10:30",NA,NA
"YCC1111","L4","AY2021-1",13,2020-11-03,"9:00","10:30",NA,NA
"YCC1111","L4","AY2021-1",14,2020-11-10,"9:00","10:30",NA,NA
"YCC1111","L4","AY2021-1",1,2020-08-14,"13:00","14:30",NA,NA
"YCC1111","L4","AY2021-1",2,2020-08-21,"13:00","14:30",NA,NA
"YCC1111","L4","AY2021-1",3,2020-08-28,"13:00","14:30",NA,NA
"YCC1111","L4","AY2021-1",4,2020-09-04,"13:00","14:30",NA,NA
"YCC1111","L4","AY2021-1",5,2020-09-11,"13:00","14:30",NA,NA
"YCC1111","L4","AY2021-1",6,2020-09-18,"13:00","14:30",NA,NA
"YCC1111","L4","AY2021-1",8,2020-10-02,"13:00","14:30",NA,NA
"YCC1111","L4","AY2021-1",9,2020-10-09,"13:00","14:30",NA,NA
"YCC1111","L4","AY2021-1",10,2020-10-16,"13:00","14:30",NA,NA
"YCC1111","L4","AY2021-1",11,2020-10-23,"13:00","14:30",NA,NA
"YCC1111","L4","AY2021-1",12,2020-10-30,"13:00","14:30",NA,NA
"YCC1111","L4","AY2021-1",13,2020-11-06,"13:00","14:30",NA,NA
"YCC1111","L4","AY2021-1",14,2020-11-13,"13:00","14:30",NA,NA
"YCC1111","L5","AY2021-1",1,2020-08-11,"19:30","21:00","Y-TCTLT","YNC"
"YCC1111","L5","AY2021-1",2,2020-08-18,"19:30","21:00","Y-TCTLT","YNC"
"YCC1111","L5","AY2021-1",3,2020-08-25,"19:30","21:00","Y-TCTLT","YNC"
"YCC1111","L5","AY2021-1",4,2020-09-01,"19:30","21:00","Y-TCTLT","YNC"
"YCC1111","L5","AY2021-1",5,2020-09-08,"19:30","21:00","Y-TCTLT","YNC"
"YCC1111","L5","AY2021-1",6,2020-09-15,"19:30","21:00","Y-TCTLT","YNC"
"YCC1111","L5","AY2021-1",8,2020-09-29,"19:30","21:00","Y-TCTLT","YNC"
"YCC1111","L5","AY2021-1",9,2020-10-06,"19:30","21:00","Y-TCTLT","YNC"
"YCC1111","L5","AY2021-1",10,2020-10-13,"19:30","21:00","Y-TCTLT","YNC"
"YCC1111","L5","AY2021-1",11,2020-10-20,"19:30","21:00","Y-TCTLT","YNC"
"YCC1111","L5","AY2021-1",12,2020-10-27,"19:30","21:00","Y-TCTLT","YNC"
"YCC1111","L5","AY2021-1",13,2020-11-03,"19:30","21:00","Y-TCTLT","YNC"
"YCC1111","L5","AY2021-1",14,2020-11-10,"19:30","21:00","Y-TCTLT","YNC"
"YCC1111","L5","AY2021-1",1,2020-08-14,"19:30","21:00","Y-TCTLT","YNC"
"YCC1111","L5","AY2021-1",2,2020-08-21,"19:30","21:00","Y-TCTLT","YNC"
"YCC1111","L5","AY2021-1",3,2020-08-28,"19:30","21:00","Y-TCTLT","YNC"
"YCC1111","L5","AY2021-1",4,2020-09-04,"19:30","21:00","Y-TCTLT","YNC"
"YCC1111","L5","AY2021-1",5,2020-09-11,"19:30","21:00","Y-TCTLT","YNC"
"YCC1111","L5","AY2021-1",6,2020-09-18,"19:30","21:00","Y-TCTLT","YNC"
"YCC1111","L5","AY2021-1",8,2020-10-02,"19:30","21:00","Y-TCTLT","YNC"
"YCC1111","L5","AY2021-1",9,2020-10-09,"19:30","21:00","Y-TCTLT","YNC"
"YCC1111","L5","AY2021-1",10,2020-10-16,"19:30","21:00","Y-TCTLT","YNC"
"YCC1111","L5","AY2021-1",11,2020-10-23,"19:30","21:00","Y-TCTLT","YNC"
"YCC1111","L5","AY2021-1",12,2020-10-30,"19:30","21:00","Y-TCTLT","YNC"
"YCC1111","L5","AY2021-1",13,2020-11-06,"19:30","21:00","Y-TCTLT","YNC"
"YCC1111","L5","AY2021-1",14,2020-11-13,"19:30","21:00","Y-TCTLT","YNC"
"YCC1111","L6","AY2021-1",1,2020-08-11,"9:00","10:30","Y-CR17","YNC"
"YCC1111","L6","AY2021-1",2,2020-08-18,"9:00","10:30","Y-CR17","YNC"
"YCC1111","L6","AY2021-1",3,2020-08-25,"9:00","10:30","Y-CR17","YNC"
"YCC1111","L6","AY2021-1",4,2020-09-01,"9:00","10:30","Y-CR17","YNC"
"YCC1111","L6","AY2021-1",5,2020-09-08,"9:00","10:30","Y-CR17","YNC"
"YCC1111","L6","AY2021-1",6,2020-09-15,"9:00","10:30","Y-CR17","YNC"
"YCC1111","L6","AY2021-1",8,2020-09-29,"9:00","10:30","Y-CR17","YNC"
"YCC1111","L6","AY2021-1",9,2020-10-06,"9:00","10:30","Y-CR17","YNC"
"YCC1111","L6","AY2021-1",10,2020-10-13,"9:00","10:30","Y-CR17","YNC"
"YCC1111","L6","AY2021-1",11,2020-10-20,"9:00","10:30","Y-CR17","YNC"
"YCC1111","L6","AY2021-1",12,2020-10-27,"9:00","10:30","Y-CR17","YNC"
"YCC1111","L6","AY2021-1",13,2020-11-03,"9:00","10:30","Y-CR17","YNC"
"YCC1111","L6","AY2021-1",14,2020-11-10,"9:00","10:30","Y-CR17","YNC"
"YCC1111","L6","AY2021-1",1,2020-08-14,"13:00","14:30","Y-CR17","YNC"
"YCC1111","L6","AY2021-1",2,2020-08-21,"13:00","14:30","Y-CR17","YNC"
"YCC1111","L6","AY2021-1",3,2020-08-28,"13:00","14:30","Y-CR17","YNC"
"YCC1111","L6","AY2021-1",4,2020-09-04,"13:00","14:30","Y-CR17","YNC"
"YCC1111","L6","AY2021-1",5,2020-09-11,"13:00","14:30","Y-CR17","YNC"
"YCC1111","L6","AY2021-1",6,2020-09-18,"13:00","14:30","Y-CR17","YNC"
"YCC1111","L6","AY2021-1",8,2020-10-02,"13:00","14:30","Y-CR17","YNC"
"YCC1111","L6","AY2021-1",9,2020-10-09,"13:00","14:30","Y-CR17","YNC"
"YCC1111","L6","AY2021-1",10,2020-10-16,"13:00","14:30","Y-CR17","YNC"
"YCC1111","L6","AY2021-1",11,2020-10-23,"13:00","14:30","Y-CR17","YNC"
"YCC1111","L6","AY2021-1",12,2020-10-30,"13:00","14:30","Y-CR17","YNC"
"YCC1111","L6","AY2021-1",13,2020-11-06,"13:00","14:30","Y-CR17","YNC"
"YCC1111","L6","AY2021-1",14,2020-11-13,"13:00","14:30","Y-CR17","YNC"
"YCC1111","L7","AY2021-1",1,2020-08-11,"9:00","10:30","Y-GLRm1","YNC"
"YCC1111","L7","AY2021-1",2,2020-08-18,"9:00","10:30","Y-GLRm1","YNC"
"YCC1111","L7","AY2021-1",3,2020-08-25,"9:00","10:30","Y-GLRm1","YNC"
"YCC1111","L7","AY2021-1",4,2020-09-01,"9:00","10:30","Y-GLRm1","YNC"
"YCC1111","L7","AY2021-1",5,2020-09-08,"9:00","10:30","Y-GLRm1","YNC"
"YCC1111","L7","AY2021-1",6,2020-09-15,"9:00","10:30","Y-GLRm1","YNC"
"YCC1111","L7","AY2021-1",8,2020-09-29,"9:00","10:30","Y-GLRm1","YNC"
"YCC1111","L7","AY2021-1",9,2020-10-06,"9:00","10:30","Y-GLRm1","YNC"
"YCC1111","L7","AY2021-1",10,2020-10-13,"9:00","10:30","Y-GLRm1","YNC"
"YCC1111","L7","AY2021-1",11,2020-10-20,"9:00","10:30","Y-GLRm1","YNC"
"YCC1111","L7","AY2021-1",12,2020-10-27,"9:00","10:30","Y-GLRm1","YNC"
"YCC1111","L7","AY2021-1",13,2020-11-03,"9:00","10:30","Y-GLRm1","YNC"
"YCC1111","L7","AY2021-1",14,2020-11-10,"9:00","10:30","Y-GLRm1","YNC"
"YCC1111","L7","AY2021-1",1,2020-08-15,"9:00","10:30","Y-GLRm1","YNC"
"YCC1111","L7","AY2021-1",2,2020-08-22,"9:00","10:30","Y-GLRm1","YNC"
"YCC1111","L7","AY2021-1",3,2020-08-29,"9:00","10:30","Y-GLRm1","YNC"
"YCC1111","L7","AY2021-1",4,2020-09-05,"9:00","10:30","Y-GLRm1","YNC"
"YCC1111","L7","AY2021-1",5,2020-09-12,"9:00","10:30","Y-GLRm1","YNC"
"YCC1111","L7","AY2021-1",6,2020-09-19,"9:00","10:30","Y-GLRm1","YNC"
"YCC1111","L7","AY2021-1",8,2020-10-03,"9:00","10:30","Y-GLRm1","YNC"
"YCC1111","L7","AY2021-1",9,2020-10-10,"9:00","10:30","Y-GLRm1","YNC"
"YCC1111","L7","AY2021-1",10,2020-10-17,"9:00","10:30","Y-GLRm1","YNC"
"YCC1111","L7","AY2021-1",11,2020-10-24,"9:00","10:30","Y-GLRm1","YNC"
"YCC1111","L7","AY2021-1",12,2020-10-31,"9:00","10:30","Y-GLRm1","YNC"
"YCC1111","L7","AY2021-1",13,2020-11-07,"9:00","10:30","Y-GLRm1","YNC"
"YCC1111","L7","AY2021-1",14,2020-11-14,"9:00","10:30","Y-GLRm1","YNC"
"YCC1111","L8","AY2021-1",1,2020-08-11,"19:30","21:00","Y-CR15","YNC"
"YCC1111","L8","AY2021-1",2,2020-08-18,"19:30","21:00","Y-CR15","YNC"
"YCC1111","L8","AY2021-1",3,2020-08-25,"19:30","21:00","Y-CR15","YNC"
"YCC1111","L8","AY2021-1",4,2020-09-01,"19:30","21:00","Y-CR15","YNC"
"YCC1111","L8","AY2021-1",5,2020-09-08,"19:30","21:00","Y-CR15","YNC"
"YCC1111","L8","AY2021-1",6,2020-09-15,"19:30","21:00","Y-CR15","YNC"
"YCC1111","L8","AY2021-1",8,2020-09-29,"19:30","21:00","Y-CR15","YNC"
"YCC1111","L8","AY2021-1",9,2020-10-06,"19:30","21:00","Y-CR15","YNC"
"YCC1111","L8","AY2021-1",10,2020-10-13,"19:30","21:00","Y-CR15","YNC"
"YCC1111","L8","AY2021-1",11,2020-10-20,"19:30","21:00","Y-CR15","YNC"
"YCC1111","L8","AY2021-1",12,2020-10-27,"19:30","21:00","Y-CR15","YNC"
"YCC1111","L8","AY2021-1",13,2020-11-03,"19:30","21:00","Y-CR15","YNC"
"YCC1111","L8","AY2021-1",14,2020-11-10,"19:30","21:00","Y-CR15","YNC"
"YCC1111","L8","AY2021-1",1,2020-08-14,"19:30","21:00","Y-CR15","YNC"
"YCC1111","L8","AY2021-1",2,2020-08-21,"19:30","21:00","Y-CR15","YNC"
"YCC1111","L8","AY2021-1",3,2020-08-28,"19:30","21:00","Y-CR15","YNC"
"YCC1111","L8","AY2021-1",4,2020-09-04,"19:30","21:00","Y-CR15","YNC"
"YCC1111","L8","AY2021-1",5,2020-09-11,"19:30","21:00","Y-CR15","YNC"
"YCC1111","L8","AY2021-1",6,2020-09-18,"19:30","21:00","Y-CR15","YNC"
"YCC1111","L8","AY2021-1",8,2020-10-02,"19:30","21:00","Y-CR15","YNC"
"YCC1111","L8","AY2021-1",9,2020-10-09,"19:30","21:00","Y-CR15","YNC"
"YCC1111","L8","AY2021-1",10,2020-10-16,"19:30","21:00","Y-CR15","YNC"
"YCC1111","L8","AY2021-1",11,2020-10-23,"19:30","21:00","Y-CR15","YNC"
"YCC1111","L8","AY2021-1",12,2020-10-30,"19:30","21:00","Y-CR15","YNC"
"YCC1111","L8","AY2021-1",13,2020-11-06,"19:30","21:00","Y-CR15","YNC"
"YCC1111","L8","AY2021-1",14,2020-11-13,"19:30","21:00","Y-CR15","YNC"
"YCC1111","L9","AY2021-1",1,2020-08-11,"14:30","16:00","Y-CR15","YNC"
"YCC1111","L9","AY2021-1",2,2020-08-18,"14:30","16:00","Y-CR15","YNC"
"YCC1111","L9","AY2021-1",3,2020-08-25,"14:30","16:00","Y-CR15","YNC"
"YCC1111","L9","AY2021-1",4,2020-09-01,"14:30","16:00","Y-CR15","YNC"
"YCC1111","L9","AY2021-1",5,2020-09-08,"14:30","16:00","Y-CR15","YNC"
"YCC1111","L9","AY2021-1",6,2020-09-15,"14:30","16:00","Y-CR15","YNC"
"YCC1111","L9","AY2021-1",8,2020-09-29,"14:30","16:00","Y-CR15","YNC"
"YCC1111","L9","AY2021-1",9,2020-10-06,"14:30","16:00","Y-CR15","YNC"
"YCC1111","L9","AY2021-1",10,2020-10-13,"14:30","16:00","Y-CR15","YNC"
"YCC1111","L9","AY2021-1",11,2020-10-20,"14:30","16:00","Y-CR15","YNC"
"YCC1111","L9","AY2021-1",12,2020-10-27,"14:30","16:00","Y-CR15","YNC"
"YCC1111","L9","AY2021-1",13,2020-11-03,"14:30","16:00","Y-CR15","YNC"
"YCC1111","L9","AY2021-1",14,2020-11-10,"14:30","16:00","Y-CR15","YNC"
"YCC1111","L9","AY2021-1",1,2020-08-14,"14:30","16:00","Y-CR15","YNC"
"YCC1111","L9","AY2021-1",2,2020-08-21,"14:30","16:00","Y-CR15","YNC"
"YCC1111","L9","AY2021-1",3,2020-08-28,"14:30","16:00","Y-CR15","YNC"
"YCC1111","L9","AY2021-1",4,2020-09-04,"14:30","16:00","Y-CR15","YNC"
"YCC1111","L9","AY2021-1",5,2020-09-11,"14:30","16:00","Y-CR15","YNC"
"YCC1111","L9","AY2021-1",6,2020-09-18,"14:30","16:00","Y-CR15","YNC"
"YCC1111","L9","AY2021-1",8,2020-10-02,"14:30","16:00","Y-CR15","YNC"
"YCC1111","L9","AY2021-1",9,2020-10-09,"14:30","16:00","Y-CR15","YNC"
"YCC1111","L9","AY2021-1",10,2020-10-16,"14:30","16:00","Y-CR15","YNC"
"YCC1111","L9","AY2021-1",11,2020-10-23,"14:30","16:00","Y-CR15","YNC"
"YCC1111","L9","AY2021-1",12,2020-10-30,"14:30","16:00","Y-CR15","YNC"
"YCC1111","L9","AY2021-1",13,2020-11-06,"14:30","16:00","Y-CR15","YNC"
"YCC1111","L9","AY2021-1",14,2020-11-13,"14:30","16:00","Y-CR15","YNC"
"YCC1111","L10","AY2021-1",1,2020-08-11,"19:30","21:00","Y-CR17","YNC"
"YCC1111","L10","AY2021-1",2,2020-08-18,"19:30","21:00","Y-CR17","YNC"
"YCC1111","L10","AY2021-1",3,2020-08-25,"19:30","21:00","Y-CR17","YNC"
"YCC1111","L10","AY2021-1",4,2020-09-01,"19:30","21:00","Y-CR17","YNC"
"YCC1111","L10","AY2021-1",5,2020-09-08,"19:30","21:00","Y-CR17","YNC"
"YCC1111","L10","AY2021-1",6,2020-09-15,"19:30","21:00","Y-CR17","YNC"
"YCC1111","L10","AY2021-1",8,2020-09-29,"19:30","21:00","Y-CR17","YNC"
"YCC1111","L10","AY2021-1",9,2020-10-06,"19:30","21:00","Y-CR17","YNC"
"YCC1111","L10","AY2021-1",10,2020-10-13,"19:30","21:00","Y-CR17","YNC"
"YCC1111","L10","AY2021-1",11,2020-10-20,"19:30","21:00","Y-CR17","YNC"
"YCC1111","L10","AY2021-1",12,2020-10-27,"19:30","21:00","Y-CR17","YNC"
"YCC1111","L10","AY2021-1",13,2020-11-03,"19:30","21:00","Y-CR17","YNC"
"YCC1111","L10","AY2021-1",14,2020-11-10,"19:30","21:00","Y-CR17","YNC"
"YCC1111","L10","AY2021-1",1,2020-08-14,"19:30","21:00","Y-CR17","YNC"
"YCC1111","L10","AY2021-1",2,2020-08-21,"19:30","21:00","Y-CR17","YNC"
"YCC1111","L10","AY2021-1",3,2020-08-28,"19:30","21:00","Y-CR17","YNC"
"YCC1111","L10","AY2021-1",4,2020-09-04,"19:30","21:00","Y-CR17","YNC"
"YCC1111","L10","AY2021-1",5,2020-09-11,"19:30","21:00","Y-CR17","YNC"
"YCC1111","L10","AY2021-1",6,2020-09-18,"19:30","21:00","Y-CR17","YNC"
"YCC1111","L10","AY2021-1",8,2020-10-02,"19:30","21:00","Y-CR17","YNC"
"YCC1111","L10","AY2021-1",9,2020-10-09,"19:30","21:00","Y-CR17","YNC"
"YCC1111","L10","AY2021-1",10,2020-10-16,"19:30","21:00","Y-CR17","YNC"
"YCC1111","L10","AY2021-1",11,2020-10-23,"19:30","21:00","Y-CR17","YNC"
"YCC1111","L10","AY2021-1",12,2020-10-30,"19:30","21:00","Y-CR17","YNC"
"YCC1111","L10","AY2021-1",13,2020-11-06,"19:30","21:00","Y-CR17","YNC"
"YCC1111","L10","AY2021-1",14,2020-11-13,"19:30","21:00","Y-CR17","YNC"
"YCC1111","L11","AY2021-1",1,2020-08-11,"14:30","16:00","UTSRC-GLR","UTown"
"YCC1111","L11","AY2021-1",2,2020-08-18,"14:30","16:00","UTSRC-GLR","UTown"
"YCC1111","L11","AY2021-1",3,2020-08-25,"14:30","16:00","UTSRC-GLR","UTown"
"YCC1111","L11","AY2021-1",4,2020-09-01,"14:30","16:00","UTSRC-GLR","UTown"
"YCC1111","L11","AY2021-1",5,2020-09-08,"14:30","16:00","UTSRC-GLR","UTown"
"YCC1111","L11","AY2021-1",6,2020-09-15,"14:30","16:00","UTSRC-GLR","UTown"
"YCC1111","L11","AY2021-1",8,2020-09-29,"14:30","16:00","UTSRC-GLR","UTown"
"YCC1111","L11","AY2021-1",9,2020-10-06,"14:30","16:00","UTSRC-GLR","UTown"
"YCC1111","L11","AY2021-1",10,2020-10-13,"14:30","16:00","UTSRC-GLR","UTown"
"YCC1111","L11","AY2021-1",11,2020-10-20,"14:30","16:00","UTSRC-GLR","UTown"
"YCC1111","L11","AY2021-1",12,2020-10-27,"14:30","16:00","UTSRC-GLR","UTown"
"YCC1111","L11","AY2021-1",13,2020-11-03,"14:30","16:00","UTSRC-GLR","UTown"
"YCC1111","L11","AY2021-1",14,2020-11-10,"14:30","16:00","UTSRC-GLR","UTown"
"YCC1111","L11","AY2021-1",1,2020-08-15,"14:30","16:00","Y-CR15","YNC"
"YCC1111","L11","AY2021-1",2,2020-08-22,"14:30","16:00","Y-CR15","YNC"
"YCC1111","L11","AY2021-1",3,2020-08-29,"14:30","16:00","Y-CR15","YNC"
"YCC1111","L11","AY2021-1",4,2020-09-05,"14:30","16:00","Y-CR15","YNC"
"YCC1111","L11","AY2021-1",5,2020-09-12,"14:30","16:00","Y-CR15","YNC"
"YCC1111","L11","AY2021-1",6,2020-09-19,"14:30","16:00","Y-CR15","YNC"
"YCC1111","L11","AY2021-1",8,2020-10-03,"14:30","16:00","Y-CR15","YNC"
"YCC1111","L11","AY2021-1",9,2020-10-10,"14:30","16:00","Y-CR15","YNC"
"YCC1111","L11","AY2021-1",10,2020-10-17,"14:30","16:00","Y-CR15","YNC"
"YCC1111","L11","AY2021-1",11,2020-10-24,"14:30","16:00","Y-CR15","YNC"
"YCC1111","L11","AY2021-1",12,2020-10-31,"14:30","16:00","Y-CR15","YNC"
"YCC1111","L11","AY2021-1",13,2020-11-07,"14:30","16:00","Y-CR15","YNC"
"YCC1111","L11","AY2021-1",14,2020-11-14,"14:30","16:00","Y-CR15","YNC"
"YCC1111","L12","AY2021-1",1,2020-08-11,"19:30","21:00","Y-GLRm1","YNC"
"YCC1111","L12","AY2021-1",2,2020-08-18,"19:30","21:00","Y-GLRm1","YNC"
"YCC1111","L12","AY2021-1",3,2020-08-25,"19:30","21:00","Y-GLRm1","YNC"
"YCC1111","L12","AY2021-1",4,2020-09-01,"19:30","21:00","Y-GLRm1","YNC"
"YCC1111","L12","AY2021-1",5,2020-09-08,"19:30","21:00","Y-GLRm1","YNC"
"YCC1111","L12","AY2021-1",6,2020-09-15,"19:30","21:00","Y-GLRm1","YNC"
"YCC1111","L12","AY2021-1",8,2020-09-29,"19:30","21:00","Y-GLRm1","YNC"
"YCC1111","L12","AY2021-1",9,2020-10-06,"19:30","21:00","Y-GLRm1","YNC"
"YCC1111","L12","AY2021-1",10,2020-10-13,"19:30","21:00","Y-GLRm1","YNC"
"YCC1111","L12","AY2021-1",11,2020-10-20,"19:30","21:00","Y-GLRm1","YNC"
"YCC1111","L12","AY2021-1",12,2020-10-27,"19:30","21:00","Y-GLRm1","YNC"
"YCC1111","L12","AY2021-1",13,2020-11-03,"19:30","21:00","Y-GLRm1","YNC"
"YCC1111","L12","AY2021-1",14,2020-11-10,"19:30","21:00","Y-GLRm1","YNC"
"YCC1111","L12","AY2021-1",1,2020-08-14,"19:30","21:00","Y-GLRm1","YNC"
